""	"logFC"	"P.Value"	"adj.P.Val"
"POLR3G"	-0.5650723272405	0.0260725833912947	0.0630804318380423
"CERK"	0.296022410477939	0.0260783908573037	0.0630804318380423
"MB"	0.392370160134175	0.0260814925419936	0.0630804318380423
"PSMD13"	-0.255090813065845	0.026083914772547	0.0630804318380423
"POLR2C"	-0.258986197809568	0.0260971899155462	0.063092156165042
"ZNF542"	0.560811560139805	0.0261026775774703	0.063092156165042
"FGD6"	0.30951811106253	0.0261052087633965	0.063092156165042
"CDKN1C"	1.03659918143612	0.0261129283985283	0.0630947733678869
"ADAM9"	0.264520857502859	0.0261172560886796	0.0630947733678869
"CAPNS1"	0.547496731296151	0.0261353024574938	0.0631251198286037
"ODC1"	-0.664124666399632	0.0262016705414075	0.063260370427245
"ZNF114"	-0.493792005478046	0.0262091523333905	0.063260370427245
"CLDND1"	0.390919759667865	0.0262096724119791	0.063260370427245
"SLC37A3"	0.316744734605845	0.0262132858256609	0.063260370427245
"TMEM194A"	0.331053661333973	0.02627552447303	0.0633972769727677
"ZNF525"	0.394533444402815	0.0263515006562946	0.0635572011385843
"SQSTM1"	0.342678927708629	0.0263528511454796	0.0635572011385843
"LOC93622"	-0.414491053286339	0.0263676162723064	0.0635794878856011
"RNFT1"	-0.302919569513435	0.026385343038712	0.0636089051178334
"NUDT1"	0.35836690761215	0.0264134348718675	0.0636525020830803
"DCTN6"	-0.274496381465339	0.0264183181457761	0.0636525020830803
"PITPNM1"	0.36843554915282	0.0264200193284277	0.0636525020830803
"SEPSECS"	0.35624789319805	0.0264374556628552	0.0636811798291754
"SORBS3"	-0.408426104417218	0.0264543155622509	0.0637084573772642
"SPATS2L"	0.314691465001628	0.0264809691662019	0.0637593042120958
"POLR2G"	-0.337302493299863	0.0265191524484084	0.0638339044459857
"BIRC2"	0.378508770412646	0.02652304553486	0.0638339044459857
"EPM2A"	0.350436915622635	0.0265444948794169	0.0638721705137381
"GPN3"	0.242328004306643	0.0265701434655215	0.0639205228145248
"FAM196B"	-0.53446190890711	0.0266234806832476	0.0640012664234899
"STIM2"	0.46073925230595	0.026623663898023	0.0640012664234899
"TXNL1"	0.263900974461879	0.0266257346182398	0.0640012664234899
"PTTG1IP"	0.244003468476407	0.0266364115175674	0.0640012664234899
"PPIP5K1"	0.262900620945435	0.0266364566954045	0.0640012664234899
"RAD17"	0.250020100026329	0.026637072392781	0.0640012664234899
"ANKRD46"	-0.24633013062751	0.0266438356175149	0.0640041544817321
"CLCN4"	-0.312775006005385	0.0266618606312676	0.064034088899261
"MSL3P1"	-0.253334115827645	0.0266716152784881	0.0640441519382683
"YTHDC1"	0.347567270396319	0.026684284589184	0.0640536219125165
"NIPBL"	0.345286881754379	0.0266866901616575	0.0640536219125165
"DCTN5"	-0.268154257490679	0.0266943169177182	0.0640585682664759
"ZNF570"	-0.25730032407088	0.0267283757077494	0.0641269285012483
"NDFIP2"	-0.376981167117296	0.0267731827895513	0.0642210422519686
"ETV5"	-0.498544685340708	0.0267824561398293	0.0642298995026663
"MRP63"	-0.31598836718327	0.0268274175675187	0.0643243226634526
"NPEPPS"	0.291661800756788	0.0268338321524556	0.064326301654366
"PINK1"	-0.365692563014676	0.0268496524485186	0.064350822580175
"DDX19A"	-0.302829976716701	0.0268600159200136	0.0643557892788261
"ZNF236"	0.273578230927409	0.02686290830615	0.0643557892788261
"TMEM87B"	0.31485631989139	0.0268869565179928	0.0643985080466589
"FERMT1"	0.424230992408449	0.0268962403207159	0.0643985080466589
"SRRD"	-0.320613431992781	0.0268975261256659	0.0643985080466589
"MLXIP"	0.251974030027341	0.0269652933856816	0.0645473297786624
"UGGT2"	0.25562026844907	0.0269778857980414	0.0645640440111578
"SLC27A1"	0.55599083933546	0.026991694854845	0.0645836623876115
"C1orf21"	0.45988764564545	0.0270102886238607	0.0646147187220979
"ZNF529"	0.262589734491825	0.0270196074154186	0.0646154471515661
"RNF185"	-0.27523634516408	0.0270218218038481	0.0646154471515661
"SRSF1"	0.249991318832866	0.0270316305946469	0.0646254749717058
"BLOC1S3"	-0.32387194549369	0.0270420100577858	0.0646345925080005
"SLC4A1AP"	-0.266510441804595	0.0270466762984213	0.0646345925080005
"MX1"	0.540582531972625	0.0270630198724461	0.0646544776906074
"SEPT10"	0.32280817847018	0.027070336561024	0.0646544776906074
"SNORD104"	-0.797066967743441	0.0270718505509633	0.0646544776906074
"DENR"	0.24949009331174	0.0270960958406946	0.0646989558154676
"RAB7L1"	-0.322184719914385	0.0271064125654053	0.0647101643259177
"NAT1"	0.299897993753765	0.0271182995280137	0.0647251159825611
"GGNBP2"	0.251894694690353	0.0271381384075127	0.0647590368924038
"TMEM38B"	0.482066090154889	0.0271535404321124	0.0647823583816712
"ABHD16B"	-0.715295424754134	0.0271996546380546	0.0648789275086777
"TRIP13"	0.241643145976665	0.0272250397296878	0.0649260220159505
"STAT2"	-0.297009145954929	0.0272329512433364	0.0649292472158844
"PDS5B"	0.25886288352223	0.0272376753461022	0.0649292472158844
"SUN3"	-1.03175817532763	0.0272608036366608	0.0649692257014761
"PRKD2"	-0.357381384435691	0.027265736392226	0.0649692257014761
"SLC31A1"	0.302150841295052	0.0272741497136373	0.0649758205452808
"ZNF143"	-0.274819145065515	0.0273130885034026	0.0650527196030823
"FBXO3"	-0.28555947071961	0.0273177334122597	0.0650527196030823
"NECAP2"	-0.324796034025598	0.0273502947899408	0.0651167858372835
"H2AFZ"	0.284337139395301	0.027423596828787	0.0652767854154814
"PMS1"	0.385357241647555	0.0274288412780666	0.0652767854154814
"SURF1"	0.37242535025738	0.0274713294893783	0.0653643006497547
"GXYLT2"	-0.331445143290841	0.0274769733724488	0.0653643006497547
"RP2"	-0.367966388133481	0.0275331204754617	0.0654843322074992
"PRIM1"	0.314955093782054	0.0275535678729604	0.0655194241012193
"SOWAHC"	0.316689517992351	0.0275744703739951	0.0655555834609192
"TMEM160"	-0.26203743367479	0.0275986448983738	0.065599505191116
"SLC35E3"	0.251059365157555	0.0276166620689296	0.0656287763269277
"DDX56"	0.283179575870115	0.0276238684305181	0.0656319760576196
"PNRC1"	-1.18106647355399	0.0276321583406316	0.0656319760576196
"C8orf83"	-0.30795682348647	0.0276351165153553	0.0656319760576196
"STXBP5"	0.31161296628471	0.0276685854789407	0.0656979059783637
"C1orf174"	-0.35602520882149	0.0277044274090658	0.0657694420484609
"B3GNT1"	0.364388408623775	0.0277326740266116	0.0658229212976434
"KIAA1467"	0.248429202730591	0.0277387905648887	0.0658238640435678
"TTC39B"	0.666969975644977	0.0277742285751348	0.065876968116342
"CEP128"	0.286684807552381	0.0277769455053674	0.065876968116342
"FAM53C"	0.241400439007988	0.0277811285797559	0.065876968116342
"NUF2"	0.285260223295216	0.0277920012794329	0.065876968116342
"C9orf156"	0.335296373084969	0.0277931263460824	0.065876968116342
"AGGF1"	0.327642087691124	0.0277996859250936	0.065876968116342
"WDR53"	-0.258808671890741	0.0278012367834801	0.065876968116342
"LPAR2"	0.385495955551154	0.0278283817169347	0.0659277161754222
"PPHLN1"	-0.265968737534929	0.0278341128287704	0.0659277226890961
"SLC19A2"	-0.257022707055045	0.0278684531123593	0.0659954787798649
"C14orf45"	-0.264711323590325	0.0278747359325901	0.0659967775865416
"RER1"	-0.299477690401024	0.0279000993341036	0.0660310195514703
"UFC1"	-0.260747917156095	0.0279006732191155	0.0660310195514703
"C1orf122"	-0.286435383860455	0.027974457276989	0.0661842279161932
"CINP"	-0.316419180046811	0.0279769110098427	0.0661842279161932
"CLN6"	0.4856822912517	0.0280122368380982	0.0662541787442811
"NSF"	-0.294159072067495	0.0280291299373277	0.0662805129337794
"FAM102B"	0.342617675510794	0.0280387565113933	0.0662896566741218
"SGCB"	0.303749963007191	0.028044623809861	0.0662899107471124
"CDC14B"	0.34209777838805	0.0280651637628412	0.0663248397836835
"CHIC1"	-0.3147748780117	0.0280885825252171	0.0663665564119737
"CYTH3"	0.350353834376173	0.0281039416791421	0.0663802186515221
"ZNF567"	0.301501364198781	0.0281059002075651	0.0663802186515221
"BOD1"	0.345205402847045	0.0281485248705033	0.0664672492274563
"RIC8B"	0.32986948367779	0.0281659928056089	0.0664741691754896
"ZFR"	0.295171604052539	0.0281678652939411	0.0664741691754896
"FAM136A"	-0.37970876706614	0.0281687829584554	0.0664741691754896
"FZD5"	-0.334239877926465	0.028202000600053	0.066538914494877
"NAT6"	-0.419905808021741	0.0282399776549824	0.0666148601826589
"AGTPBP1"	0.26417551816305	0.0282477419971932	0.0666195210339543
"WDR59"	0.27200369955496	0.0282838197044709	0.066690940581593
"CNIH4"	-0.257392945595007	0.0283106835608748	0.0667338983605779
"GET4"	0.247933189536044	0.0283136350416806	0.0667338983605779
"BCAP29"	0.251191438416783	0.0283587554558776	0.0668265594884716
"ZBTB5"	-0.23925036403197	0.0284006118179176	0.0669114926125719
"P2RY11"	0.443645256825685	0.0284400509151031	0.0669906970900372
"SUPT7L"	-0.289259143718516	0.0284573931684318	0.0670178305658854
"RPS25"	0.425788260311716	0.0284686834094113	0.0670307032240005
"PDE12"	0.280975333764385	0.0285296696496633	0.0671605579869042
"ADAM15"	-0.284476256829156	0.0285543340134422	0.0672048732434982
"SCRN2"	-0.432421083615245	0.0285915585563177	0.0672787257053077
"PDK1"	0.887601913699665	0.0286346205693572	0.0673662813026844
"S100A2"	0.683240366190359	0.0286501547795201	0.0673890519839559
"PPIH"	0.360390349827551	0.028656690946038	0.067390653064559
"PPP1R15B"	-0.295480080427734	0.0286906760011855	0.0674493313419823
"C6orf192"	0.356298728150571	0.0286933639977709	0.0674493313419823
"SRD5A3"	0.32257474300826	0.028734870622606	0.0675331072075909
"ZFYVE19"	-0.302711883366259	0.0287455620004607	0.067544441213414
"FASTKD3"	0.29993184930701	0.0288351981914034	0.0677412320850912
"ATAD2"	0.371904997767444	0.0288449591628079	0.06775033367444
"STRADA"	-0.25616584103339	0.0288552025434453	0.0677605643894128
"KIAA0664"	0.508400576194966	0.0288786775876009	0.067794637488796
"MIB1"	0.269674223116791	0.0288814934058186	0.067794637488796
"PRR14"	-0.259044256753945	0.0288977297426383	0.0678189175383409
"SIX1"	-0.382825390424951	0.0289301311244076	0.0678811170460362
"NOG"	0.310621306699299	0.0289443773146189	0.0678969838186987
"ZNF204P"	0.40422220341963	0.0289486922928451	0.0678969838186987
"POLR2L"	-0.264776020092036	0.0289573142309272	0.0679033678654728
"GMNN"	-0.240569147587852	0.0289898971806314	0.0679659251684429
"NT5E"	0.416808792528176	0.029001422982436	0.0679668999442291
"PRPF39"	0.25345058864534	0.0290021240443226	0.0679668999442291
"LARS"	0.306942940107744	0.0290289728386547	0.0680159707654879
"SAR1B"	0.280307441381032	0.0290693711987711	0.0680967622891627
"DPH1"	-0.342185926806441	0.0291355683879691	0.0682379439513911
"C16orf55"	-0.663318856923801	0.0291558813661993	0.0682716253598347
"ZNF473"	-0.282381033696339	0.029223429049986	0.0684158756990009
"NDUFS8"	0.337976158809528	0.0292336421530458	0.0684258668983941
"NCOR1"	0.275206418046364	0.0292428890939916	0.068433593042446
"GRB10"	0.383363708212726	0.0292575733451491	0.068454037737207
"LOC220906"	-0.314354559363398	0.0292671724768345	0.0684625788690829
"DIP2C"	0.311329885741194	0.0292996833253648	0.0685247013598097
"FAT3"	-0.508783092281297	0.0293296025606109	0.0685807386976983
"MBOAT1"	-0.262084172070425	0.0293426060638542	0.0685972076353642
"PRKAR1B"	0.240294138306336	0.0293766494565644	0.0686628469934199
"DENND5B"	0.281547563852794	0.0293904944841072	0.0686753350076134
"TAP2"	-0.347622668868182	0.029397044590827	0.0686753350076134
"PROSC"	-0.266744366442165	0.0293998936121741	0.0686753350076134
"FXC1"	-0.241527391756476	0.0294316608859471	0.0687241174170207
"CACNG8"	-0.292154537107929	0.0294327200233292	0.0687241174170207
"TMEM5"	0.489283320568425	0.0294424841612594	0.0687329716454228
"APBB1"	0.49831470611189	0.0294718733237271	0.0687755607882472
"KIF18A"	0.246079995386208	0.0294726792777509	0.0687755607882472
"MRPL17"	-0.261164367585321	0.0295719467396595	0.068993216101103
"CCDC51"	-0.295186645441085	0.0295840651939631	0.0690005476617455
"VDR"	0.539317106313846	0.0295870799123047	0.0690005476617455
"GEMIN7"	-0.307173170730439	0.0296420890368238	0.0691148303737451
"CASC3"	0.35115414213158	0.0296525141064031	0.069125133654161
"TMBIM6"	0.290232009777341	0.0296950295760542	0.0692102258790619
"RUFY3"	0.286592111422884	0.029703246902123	0.069215361125032
"MRPS18C"	0.28209954343544	0.0297939494550848	0.0694126648337188
"TBC1D16"	0.271107071662084	0.0298081988326527	0.0694318074003238
"ZNF354B"	0.36738779677783	0.0298163802335902	0.0694368110296215
"DIABLO"	0.246014362252115	0.0298248576096978	0.0694425017661363
"PRKAG2"	0.243466536511088	0.0298591470404961	0.069508277364294
"DPY19L1P1"	0.34247139098233	0.0299579094607276	0.0697240808864539
"NIT2"	0.31541122179532	0.030015628928396	0.0698375479790559
"AP1M2"	-0.508276185127214	0.0300187983189147	0.0698375479790559
"VDAC3"	-0.273652038432177	0.030027124268324	0.0698427997583146
"HAT1"	0.241899610160058	0.0300358730540156	0.0698490327295748
"C12orf65"	0.244369121211517	0.0300830689816715	0.0699446547293045
"TCF7L2"	0.340008276784722	0.0300962353412859	0.0699611336180286
"KIAA1530"	-0.260294736474104	0.0301064537288914	0.0699707544357454
"YIPF1"	-0.270839720895594	0.0301344892593701	0.070021772034341
"ABCB8"	-0.297745310602113	0.0301456359629896	0.0700253026670269
"HCG11"	-0.29203178925814	0.0301490071799333	0.0700253026670269
"SMAD3"	-0.24101098375239	0.0301542618835507	0.0700253026670269
"FMNL1"	-0.373348605443117	0.030172825201528	0.0700542758209371
"ZNF776"	0.304046593050166	0.0302040196468889	0.0701125579096498
"EFCAB4B"	-0.38458018253474	0.0302397641359607	0.0701813763744245
"ABHD6"	-0.237563724361384	0.030291012101499	0.0702861407814822
"WDR5B"	-0.236589005666385	0.0303305306467289	0.0703517318239469
"IGF2BP2"	-0.235888289291579	0.0303315051968394	0.0703517318239469
"STK38"	-0.31620743117366	0.0303426716753639	0.0703634512012418
"BPHL"	0.599293318243764	0.0303546874282402	0.0703682772319449
"LARP6"	-0.341094758176819	0.0303569811848646	0.0703682772319449
"HHIP"	-0.393281146918483	0.0303652909574117	0.0703733656119315
"PHF10"	-0.243716460092158	0.0303999147169985	0.0704394238932828
"ZDHHC17"	0.32244392229123	0.0304434128905448	0.0705260142828663
"BDP1"	0.27992657129043	0.0304540703301238	0.0705365054194798
"KIF7"	-0.58174587886498	0.0304705984742998	0.0705605870906875
"ADCY6"	0.26244523335195	0.0304861858959438	0.0705824810855798
"ZFAND3"	-0.343785003525959	0.0305191067185342	0.0706444889830269
"COX5B"	0.317000124270124	0.0305539905811564	0.0706985119478216
"NIN"	0.281800524055182	0.0305547309434759	0.0706985119478216
"SHOX2"	-0.27658233622549	0.0305756436292444	0.0707326799053214
"AASDHPPT"	0.247919658355093	0.0306141187332812	0.0708074542808146
"C15orf48"	0.367758365746295	0.0306320841175598	0.0708347711691774
"SRSF2"	0.237483982153332	0.0307182666749746	0.0710197933230781
"HOMER1"	-0.470147597047639	0.0307368166384052	0.0710484078512564
"B3GALTL"	0.245147385668485	0.0307683253948868	0.0711069592308738
"PARP14"	-0.418444948696259	0.0308340596999606	0.0712325923502144
"ZNF192"	-0.255065422236045	0.0308350660429897	0.0712325923502144
"RPL36AL"	-0.311467082882329	0.0308515428333624	0.0712563528936721
"MYOF"	-0.294122062331503	0.030860771244584	0.0712603137593215
"COPS7B"	-0.236255625474679	0.0308739064869069	0.0712603137593215
"IL1RAP"	0.349016721598065	0.0308753678251719	0.0712603137593215
"ZNF681"	0.3060586590186	0.0308780245649263	0.0712603137593215
"MFN2"	-0.2349202089981	0.0308879129481223	0.0712688432477826
"DDX24"	-0.265618424531334	0.0308973486028204	0.0712763249288154
"ASAH1"	0.352163195067014	0.0309094487479069	0.0712899490259841
"CRYL1"	-0.413034075804829	0.0309168974614363	0.0712928416917794
"EIF5A2"	-0.443783701885525	0.0309470881455071	0.0713481645566189
"SERTAD3"	-0.314732837402595	0.0309723706652586	0.071392151809826
"MZT2B"	0.39493171269931	0.0309861157312176	0.0714095326292717
"GOLGA2"	0.292987916836725	0.0310011841160097	0.0714299555537849
"SLC30A5"	0.244583754680916	0.0310237906590577	0.0714668212801674
"DNAJB11"	-0.263749530277462	0.0310296034353112	0.0714668212801674
"TACC3"	0.242485583848392	0.031063071236064	0.0715295892068548
"DCK"	0.272081865512021	0.0310846033355836	0.0715552261905047
"MRTO4"	-0.29860703143442	0.0310866392347314	0.0715552261905047
"COMMD1"	-0.35526727704655	0.0311030050839967	0.0715785813860663
"ORC1"	0.312234226202704	0.0311284329326925	0.0716227778133463
"ACAP3"	-0.283562371657185	0.0311632725783892	0.0716886076563426
"SMG8"	-0.26847393559104	0.0311792067539162	0.0716998635753265
"MMADHC"	0.245850397012381	0.0311911386464934	0.0716998635753265
"GTF3C6"	-0.401819327314191	0.0311923416494678	0.0716998635753265
"TSPAN14"	-0.276355110871131	0.0311930851439447	0.0716998635753265
"HINT3"	-0.30867661112678	0.0312387445543165	0.0717882664523721
"ARRB2"	0.538488393822375	0.0312440200417006	0.0717882664523721
"URB1"	0.566523395226706	0.0312791066538292	0.0718545386185469
"TAF5L"	-0.406714430602348	0.0312901325587763	0.0718648498429101
"BABAM1"	-0.271437536001124	0.0312960837095026	0.0718648498429101
"MRPL11"	0.355958855553165	0.0313149020347539	0.0718825014288129
"IGFBP6"	-0.42905283331911	0.03132145854619	0.0718825014288129
"SRC"	0.271657824419922	0.0313269096545476	0.0718825014288129
"PMS2P3"	-0.29257338903019	0.0313324764361933	0.0718825014288129
"PNPLA8"	-0.383522908338679	0.0313349995367412	0.0718825014288129
"NFKB2"	-0.427244172862804	0.0313449523898975	0.0718874580547316
"DNAJB9"	-0.544184978296435	0.0313496526176643	0.0718874580547316
"KIAA1826"	0.250474787772954	0.031364201848036	0.0719064938384555
"DDX54"	0.305265241020546	0.0314397547742566	0.0720653530565464
"SMARCA1"	0.405333813508367	0.0314773081802712	0.0721370648838593
"TTC13"	0.26969353406321	0.031500625228446	0.0721694824826716
"MAZ"	0.367924127520186	0.0315039951336295	0.0721694824826716
"TMEM194B"	0.407237306637784	0.0315289944482644	0.0722068036002915
"PRDM10"	0.294552091565743	0.0315328347289135	0.0722068036002915
"TNC"	0.71088979591474	0.0315487692567272	0.0722289209022624
"CRMP1"	0.273857689477586	0.0315744093805653	0.0722732453382908
"RAB1A"	-0.386594866034249	0.0315927396166533	0.0723008232746199
"ZNF674"	-0.37409496692487	0.0316154058555145	0.0723383113302417
"CUL9"	-0.23045587561215	0.0316342222883297	0.0723499292607257
"MAPKAPK5"	0.307578095160369	0.0316360080491138	0.0723499292607257
"KAT2A"	0.326815859441576	0.031639342598769	0.0723499292607257
"LRRC37A4"	0.260383666207745	0.0316481554902291	0.0723557055099417
"C4orf33"	0.304540509838265	0.031659471515725	0.0723672011270068
"KRT80"	0.294234607765405	0.031718728074099	0.0724882528603665
"TBK1"	0.243751474348705	0.0317254898700605	0.0724893116764993
"SMYD5"	-0.232786908386581	0.0317480817842044	0.072526533000081
"C2orf47"	0.29687770056044	0.0317826319753467	0.0725773878746275
"EPB49"	0.382637715723631	0.0317829555033559	0.0725773878746275
"KLHDC8B"	0.385775216802295	0.0317980485525499	0.0725974490758374
"ZNF823"	-0.284633838792721	0.0318128842984231	0.072616914992176
"ZC3H12C"	0.255157161314055	0.0318251586309518	0.0726305275993702
"MAML2"	0.430446525338346	0.0318478806688148	0.0726679735561834
"CA12"	0.820152163065436	0.031900144472856	0.0727727973712785
"SKAP2"	0.556050515724489	0.0319632589955598	0.072902328137118
